URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1,0,0.9999990000010001,0.005586592147560938,11.933333333333334,0.25139664804469275,4.873891992551211,11.933333333333334,45,179,1.988826815642458,0,5.1796875
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,5,0,0.99999980000004,0.06493506409175241,12.833333333333334,0.38961038961038963,5.28917748917749,12.833333333333334,30,77,2.3636363636363638,0,5.1640625
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7,4,0.2727272479338866,0.07432432382213294,7.7894736842105265,0.19594594594594594,3.194167852062589,7.7894736842105265,29,148,2.1013513513513513,8,4.797250859106529
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,6,3,0.33333329629630043,0.05806451575442248,15.5,0.2838709677419355,6.313548387096774,15.5,44,155,2.0838709677419356,5,4.8602484472049685
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6,0,0.9999998333333611,0.02429149787736236,15.4375,0.23076923076923078,6.267307692307693,15.4375,57,247,2.064777327935223,8,5.046511627906977
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.052631578551642265,11.083333333333334,0.2556390977443609,4.535588972431078,11.083333333333334,34,133,2.0150375939849625,7,4.608391608391608
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,15,0,0.9999999333333378,0.09316770128467267,20.125,0.2919254658385093,8.166770186335404,20.125,47,161,2.1366459627329193,4,4.947692307692308
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1,0,0.9999990000010001,0.0238095232426304,14.0,0.38095238095238093,5.752380952380953,14.0,16,42,2.5,2,5.573333333333333
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,6,2,0.4999999375000079,0.08247422595387396,9.7,0.4020618556701031,4.0408247422680414,9.7,39,97,2.6082474226804124,0,6.2560975609756095
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,1,0,0.9999990000010001,0.01351351333089847,18.5,0.21621621621621623,7.486486486486488,18.5,16,74,2.027027027027027,1,5.139344262295082
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,8,0,0.9999998750000157,0.04494381997222573,16.181818181818183,0.3258426966292135,6.603064351378959,16.181818181818183,58,178,2.151685393258427,2,5.530546623794212
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,1,0,0.9999990000010001,0.007092198531261003,9.4,0.2624113475177305,3.8649645390070924,9.4,37,141,2.0921985815602837,3,5.43921568627451
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,39.0,0.5128205128205128,15.805128205128206,39.0,20,39,3.923076923076923,0,11.755102040816327
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,0,0.9999996666667778,0.049180327062617595,10.166666666666666,0.4262295081967213,4.2371584699453555,10.166666666666666,26,61,2.2950819672131146,0,5.904761904761905
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5,0,0.99999980000004,0.074626864557808,11.166666666666666,0.417910447761194,4.633830845771144,11.166666666666666,28,67,2.2686567164179103,0,5.321428571428571
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,3,2,0.199999960000008,0.09999999800000005,25.0,0.32,10.128,25.0,16,50,2.16,0,5.685714285714286
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,0.12499999776785718,8.0,0.39285714285714285,3.357142857142857,8.0,22,56,2.232142857142857,0,5.8428571428571425
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,0.08333333159722227,8.0,0.3958333333333333,3.358333333333334,8.0,19,48,2.1666666666666665,0,5.815384615384615
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,9,0,0.9999998888889013,0.06206896508917955,10.357142857142858,0.3103448275862069,4.266995073891626,10.357142857142858,45,145,2.1724137931034484,7,4.955631399317406
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.011363636234504135,12.571428571428571,0.18181818181818182,5.101298701298702,12.571428571428571,16,88,2.147727272727273,4,5.7612903225806456
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,3,8,-0.4545454132231443,0.05164319224580661,15.214285714285714,0.3192488262910798,6.213413816230718,15.214285714285714,68,213,2.1690140845070425,3,4.941747572815534
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.10619468932571072,11.3,0.23893805309734514,4.615575221238938,11.3,27,113,2.0088495575221237,1,4.947867298578199
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.0790960447508698,9.833333333333334,0.2994350282485876,4.053107344632769,9.833333333333334,53,177,2.225988700564972,12,5.25
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,9,2,0.636363578512402,0.07913669007815331,11.583333333333334,0.30935251798561153,4.757074340527579,11.583333333333334,43,139,2.2158273381294964,7,5.123076923076923
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,4,0,0.9999997500000625,0.02721088416863344,10.5,0.32653061224489793,4.330612244897959,10.5,48,147,2.1700680272108843,1,5.178807947019868
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,4,1,0.599999880000024,0.03289473662569252,11.692307692307692,0.27631578947368424,4.787449392712551,11.692307692307692,42,152,2.210526315789474,8,5.316151202749141
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,2,0,0.99999950000025,0.023255813683071936,12.285714285714286,0.26744186046511625,5.021262458471761,12.285714285714286,23,86,2.0,0,5.179856115107913
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,2,2,0.0,0.047058822975778555,21.25,0.21176470588235294,8.58470588235294,21.25,18,85,1.8470588235294119,0,5.114285714285714
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4,0,0.9999997500000625,0.0512820506245891,13.0,0.2692307692307692,5.307692307692308,13.0,21,78,2.1794871794871793,0,5.483606557377049
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,4,0,0.9999997500000625,0.052631578254847655,12.666666666666666,0.2894736842105263,5.182456140350877,12.666666666666666,22,76,2.1710526315789473,0,5.348837209302325
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,0,0.9999996666667778,0.03896103845505145,11.0,0.24675324675324675,4.498701298701299,11.0,19,77,2.155844155844156,0,5.246268656716418
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,2,0,0.99999950000025,0.0298507458231232,16.75,0.23880597014925373,6.795522388059702,16.75,16,67,1.9104477611940298,0,4.962616822429907
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,3,0,0.9999996666667778,0.044776118734684796,13.4,0.2537313432835821,5.461492537313433,13.4,17,67,2.074626865671642,0,5.41
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,2,1,0.33333322222225925,0.028846153568786986,9.454545454545455,0.20192307692307693,3.8625874125874127,9.454545454545455,21,104,1.8173076923076923,2,4.634146341463414
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.04008016024032032,10.395833333333334,0.22244488977955912,4.247311289245157,10.395833333333334,111,499,2.006012024048096,6,5.38056206088993
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,9,5,0.2857142653061239,0.049645389894874506,13.428571428571429,0.42907801418439717,5.54305977710233,13.428571428571429,121,282,2.3368794326241136,3,5.492204899777283
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.04109589033053642,15.029411764705882,0.29354207436399216,6.12918153562795,15.029411764705882,150,511,2.0469667318982387,3,5.253855278766311
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,19,17,0.05555555401234573,0.04774535802686292,11.78125,0.2864721485411141,4.827088859416445,11.78125,216,754,2.180371352785146,7,5.2811791383219955
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,5,6,-0.09090908264462885,0.10679611546799889,9.363636363636363,0.2621359223300971,3.8503089143865843,9.363636363636363,27,103,2.087378640776699,9,4.745689655172414
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,12.0,0.5,5.0,12.0,6,12,3.5,0,9.1875
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.03278688470841173,8.714285714285714,0.3114754098360656,3.6103044496487118,8.714285714285714,19,61,2.0491803278688523,1,4.860869565217391
